open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2025-01-01 00:00:00,434.35,436.75,433.73,436.74,2795.103,1735690499999,1216834.78145,5224,1295.526,564388.36721,0
2025-01-01 00:15:00,436.75,437.4,436.28,436.71,1767.415,1735691399999,772186.98197,3944,825.879,360819.3242,0
2025-01-01 00:30:00,436.66,438.42,436.61,437.94,1827.381,1735692299999,799588.29269,4373,1122.532,491147.21353,0
2025-01-01 00:45:00,437.93,440.71,437.45,440.59,1737.13,1735693199999,762781.74586,3769,1137.458,499566.89084,0
2025-01-01 01:00:00,440.59,440.78,438.26,438.64,2037.566,1735694099999,895066.26713,4858,953.061,418638.97255,0
2025-01-01 01:15:00,438.63,438.63,437.03,437.2,959.112,1735694999999,419669.24661,2610,475.547,208085.54915,0
2025-01-01 01:30:00,437.19,438.2,437.07,437.66,717.746,1735695899999,314200.70767,2437,379.144,165961.59664,0
2025-01-01 01:45:00,437.66,438.07,436.2,436.82,1163.381,1735696799999,508321.0925,3485,668.699,292151.30649,0
2025-01-01 02:00:00,436.82,437.9,436.67,437.01,1348.196,1735697699999,589599.85842,3407,619.922,271104.85786,0
2025-01-01 02:15:00,437.01,437.02,435.35,435.59,1385.799,1735698599999,604077.42327,3504,519.738,226535.91802,0
2025-01-01 02:30:00,435.58,437.3,435.51,436.88,1274.932,1735699499999,556648.52883,3285,591.876,258396.10532,0
2025-01-01 02:45:00,436.88,437.85,436.74,437.26,930.346,1735700399999,406792.04068,2257,453.862,198444.62727,0
2025-01-01 03:00:00,437.26,437.37,436.16,436.21,1178.426,1735701299999,514536.77763,3016,617.121,269444.1411,0
2025-01-01 03:15:00,436.2,436.25,435.0,435.67,901.168,1735702199999,392535.36888,2732,380.351,165679.6385,0
2025-01-01 03:30:00,435.66,436.35,435.29,436.12,942.831,1735703099999,410904.5938,2150,461.585,201158.70438,0
2025-01-01 03:45:00,436.11,436.39,435.29,435.62,580.599,1735703999999,253062.07205,1695,200.881,87552.15681,0
2025-01-01 04:00:00,435.61,435.71,434.42,434.71,1424.338,1735704899999,619630.40868,3141,388.832,169137.33423,0
2025-01-01 04:15:00,434.7,435.08,433.7,434.64,1405.231,1735705799999,610450.09299,3457,687.282,298577.66325,0
2025-01-01 04:30:00,434.64,434.8,433.72,434.31,889.9,1735706699999,386464.76847,2680,394.219,171194.96228,0
2025-01-01 04:45:00,434.31,434.79,433.85,434.12,618.982,1735707599999,268827.59725,1713,308.686,134078.01983,0
2025-01-01 05:00:00,434.11,436.25,433.54,435.59,2400.426,1735708499999,1044321.26187,3609,970.389,422134.85569,0
2025-01-01 05:15:00,435.59,436.68,435.25,436.5,939.234,1735709399999,409543.62744,2441,605.197,263901.60706,0
2025-01-01 05:30:00,436.51,436.88,436.01,436.8,1057.305,1735710299999,461457.38544,2278,641.757,280103.58517,0
2025-01-01 05:45:00,436.79,437.01,435.75,436.01,1407.18,1735711199999,613784.67541,2229,382.617,166980.46953,0
2025-01-01 06:00:00,436.02,436.32,435.37,435.5,939.081,1735712099999,409280.47619,2083,419.966,183022.87965,0
2025-01-01 06:15:00,435.5,436.17,435.11,436.07,725.269,1735712999999,315948.50595,1743,420.275,183082.92175,0
2025-01-01 06:30:00,436.04,436.04,434.6,435.78,673.309,1735713899999,293117.77708,2040,285.474,124283.77261,0
2025-01-01 06:45:00,435.78,436.43,435.33,436.36,503.226,1735714799999,219368.83024,1445,281.397,122671.60859,0
2025-01-01 07:00:00,436.36,436.6,435.5,435.74,732.159,1735715699999,319189.50321,2000,332.663,145034.06342,0
2025-01-01 07:15:00,435.75,436.45,435.66,436.03,643.572,1735716599999,280626.41905,1747,352.767,153817.62413,0
2025-01-01 07:30:00,435.98,436.48,435.16,436.26,1070.802,1735717499999,466701.60262,1914,805.708,351198.68399,0
2025-01-01 07:45:00,436.26,436.27,435.39,435.46,438.522,1735718399999,191104.06719,1597,157.226,68512.66864,0
2025-01-01 08:00:00,435.45,435.92,434.94,435.19,922.226,1735719299999,401450.21521,2339,510.497,222224.06526,0
2025-01-01 08:15:00,435.19,435.44,432.8,433.48,1842.199,1735720199999,799696.1509,3857,724.648,314665.26566,0
2025-01-01 08:30:00,433.48,434.33,433.18,433.82,972.216,1735721099999,421902.152,2842,495.689,215124.38411,0
2025-01-01 08:45:00,433.84,434.33,432.6,432.71,1877.783,1735721999999,813971.73503,3333,791.923,343383.27458,0
2025-01-01 09:00:00,432.71,433.73,431.55,432.14,3058.448,1735722899999,1322517.09992,4616,1090.774,471849.03397,0
2025-01-01 09:15:00,432.13,432.23,430.26,431.34,3662.824,1735723799999,1579288.81797,5841,1834.208,790976.32812,0
2025-01-01 09:30:00,431.36,432.57,430.28,431.11,1238.277,1735724699999,534088.07233,3460,713.4,307729.6148,0
2025-01-01 09:45:00,431.2,433.17,430.64,433.05,1332.528,1735725599999,575848.51417,3149,733.542,317039.97987,0
2025-01-01 10:00:00,433.02,433.88,432.59,432.81,1609.966,1735726499999,697590.98124,3481,589.645,255461.47221,0
2025-01-01 10:15:00,432.8,433.64,432.54,432.68,1242.114,1735727399999,537891.78568,2393,720.657,312077.83797,0
2025-01-01 10:30:00,432.73,433.79,432.61,433.44,1205.196,1735728299999,522152.3456,2699,638.412,276653.43221,0
2025-01-01 10:45:00,433.42,433.54,432.78,433.15,495.319,1735729199999,214531.18226,1668,245.407,106286.20974,0
2025-01-01 11:00:00,433.14,433.18,431.85,432.8,921.256,1735730099999,398602.17375,2603,457.016,197749.42272,0
2025-01-01 11:15:00,432.81,434.46,432.81,434.43,995.712,1735730999999,431990.38604,2807,550.852,238985.20438,0
2025-01-01 11:30:00,434.43,435.4,433.61,435.4,1155.047,1735731899999,501900.22646,2712,590.776,256762.29033,0
2025-01-01 11:45:00,435.38,436.02,434.6,434.85,1726.804,1735732799999,751499.40413,3331,826.208,359585.54496,0
2025-01-01 12:00:00,434.86,436.03,434.86,435.54,1463.141,1735733699999,636964.52825,3168,790.751,344238.26156,0
2025-01-01 12:15:00,435.53,437.73,435.53,437.29,2742.069,1735734599999,1198000.83122,4379,1625.112,709973.8004,0
2025-01-01 12:30:00,437.29,438.57,437.03,437.85,1941.709,1735735499999,849933.81969,3937,1055.338,461991.18776,0
2025-01-01 12:45:00,437.85,438.55,436.91,438.3,1295.17,1735736399999,566923.32498,2955,521.929,228513.49649,0
2025-01-01 13:00:00,438.28,439.58,437.2,437.38,2055.761,1735737299999,901394.52074,4767,965.634,423475.58086,0
2025-01-01 13:15:00,437.37,438.35,436.35,437.34,1239.233,1735738199999,541796.23848,3602,600.203,262427.87295,0
2025-01-01 13:30:00,437.34,438.98,437.26,438.06,1109.959,1735739099999,486464.65527,3141,523.506,229423.84819,0
2025-01-01 13:45:00,438.06,438.89,437.89,438.78,662.877,1735739999999,290554.46425,2152,302.678,132679.58299,0
2025-01-01 14:00:00,438.78,440.9,438.57,440.56,3520.018,1735740899999,1549602.69062,6393,2105.517,926935.65094,0
2025-01-01 14:15:00,440.55,441.05,438.61,438.8,2878.579,1735741799999,1266371.73116,5539,1136.198,500060.64576,0
2025-01-01 14:30:00,438.79,439.85,436.98,438.76,3969.019,1735742699999,1740859.61125,6650,1340.004,587724.72577,0
2025-01-01 14:45:00,438.76,440.48,438.61,440.19,1693.484,1735743599999,745079.02691,3197,813.313,357892.36602,0
2025-01-01 15:00:00,440.23,440.84,439.42,439.79,2099.667,1735744499999,924376.51181,5344,665.883,293109.35412,0
2025-01-01 15:15:00,439.79,440.96,438.97,440.34,1052.692,1735745399999,463310.64588,3193,489.187,215290.51379,0
2025-01-01 15:30:00,440.32,442.62,440.03,442.61,1219.512,1735746299999,537937.97448,3227,748.608,330311.71948,0
2025-01-01 15:45:00,442.59,444.53,442.49,444.48,3376.654,1735747199999,1497433.58069,5992,1621.263,719117.68356,0
2025-01-01 16:00:00,444.47,445.68,443.73,443.88,3848.615,1735748099999,1711236.20918,8668,1347.825,599349.10846,0
2025-01-01 16:15:00,443.87,444.48,442.73,444.05,4394.751,1735748999999,1949433.77861,6472,2007.106,890258.17955,0
2025-01-01 16:30:00,444.01,444.19,442.33,442.45,2255.928,1735749899999,999997.13973,4629,720.615,319417.87838,0
2025-01-01 16:45:00,442.43,443.96,442.34,443.48,1468.276,1735750799999,650841.70895,3489,795.98,352843.82507,0
2025-01-01 17:00:00,443.49,444.48,441.34,441.54,1820.903,1735751699999,806025.14987,5039,661.681,292975.81786,0
2025-01-01 17:15:00,441.54,442.24,440.42,441.83,1975.212,1735752599999,871944.65692,3994,788.908,348147.09542,0
2025-01-01 17:30:00,441.84,443.37,441.75,442.99,1030.495,1735753499999,456238.77582,3300,405.306,179436.63911,0
2025-01-01 17:45:00,442.98,443.84,442.1,443.25,1477.198,1735754399999,654110.78958,3049,643.273,284827.97964,0
2025-01-01 18:00:00,443.25,443.66,441.74,442.43,1063.133,1735755299999,470350.55335,2522,444.115,196510.50479,0
2025-01-01 18:15:00,442.39,444.52,442.28,444.22,958.686,1735756199999,425076.75203,2268,633.705,281021.18664,0
2025-01-01 18:30:00,444.22,447.0,444.2,446.99,3342.318,1735757099999,1490831.43238,5481,1803.757,804241.75114,0
2025-01-01 18:45:00,446.99,448.14,446.44,447.91,3036.191,1735757999999,1358716.00011,5771,1596.602,714449.9675,0
2025-01-01 19:00:00,447.91,449.71,447.88,448.85,3682.351,1735758899999,1652810.33299,6192,1543.923,693109.29253,0
2025-01-01 19:15:00,448.84,449.54,447.59,448.7,3666.301,1735759799999,1644434.96131,5517,2014.566,903957.67047,0
2025-01-01 19:30:00,448.68,449.52,447.43,449.42,2432.412,1735760699999,1090906.32286,4730,1339.07,600708.40835,0
2025-01-01 19:45:00,449.43,451.57,448.9,450.18,6190.704,1735761599999,2788057.13937,8734,3081.604,1387874.00878,0
2025-01-01 20:00:00,450.18,452.5,450.18,451.97,2926.056,1735762499999,1322443.27866,6744,1617.913,731236.67997,0
2025-01-01 20:15:00,451.96,452.5,450.42,451.05,2497.258,1735763399999,1126946.9528,4029,801.936,361808.88452,0
2025-01-01 20:30:00,451.06,451.82,450.23,450.86,1071.557,1735764299999,483111.57097,3404,500.268,225562.96489,0
2025-01-01 20:45:00,450.85,451.17,449.81,449.96,1111.859,1735765199999,500871.66485,2900,381.308,171830.3608,0
2025-01-01 21:00:00,449.92,450.72,448.65,448.86,2106.304,1735766099999,947017.57023,4558,968.494,435533.69765,0
