open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1725148800000,58941.90,59033.00,58925.20,59008.90,526.328,1725149699999,31047054.81090,9499,310.369,18307694.26100,0
1725149700000,59009.00,59052.70,58872.00,58927.80,735.028,1725150599999,43344206.09180,12043,396.329,23374970.37370,0
1725150600000,58927.80,58995.30,58877.30,58886.00,410.599,1725151499999,24198865.95640,9584,261.124,15390411.22340,0
1725151500000,58885.90,58952.80,58885.90,58905.40,224.877,1725152399999,13249935.81000,7006,107.140,6312911.44900,0
1725152400000,58905.30,58915.90,58856.80,58857.80,416.356,1725153299999,24517396.13150,8001,153.348,9030276.12950,0
1725153300000,58857.80,58934.90,58811.20,58893.60,543.663,1725154199999,32011570.02840,10133,316.098,18614918.86220,0
1725154200000,58893.50,58920.10,58814.00,58858.50,457.103,1725155099999,26904542.59130,10731,229.929,13533360.60890,0
1725155100000,58858.50,58873.00,58800.00,58804.10,561.579,1725155999999,33035631.51560,10299,232.976,13705527.58860,0
1725156000000,58804.10,58830.80,58500.00,58585.10,4181.801,1725156899999,245194838.26370,51728,1873.323,109844205.94640,0
1725156900000,58585.00,58660.00,58250.00,58290.40,4182.542,1725157799999,244400356.04090,58495,1713.391,100146693.71590,0
1725157800000,58290.30,58529.60,58250.00,58448.00,2845.562,1725158699999,166134586.69060,40273,1707.996,99722328.05980,0
1725158700000,58448.00,58513.10,58390.30,58513.10,1160.219,1725159599999,67816191.05790,18536,671.077,39228336.10550,0
1725159600000,58513.10,58626.00,58352.70,58593.90,2202.971,1725160499999,128849963.29740,27080,1112.089,65076540.35260,0
1725160500000,58594.00,58652.90,58521.50,58616.00,1297.209,1725161399999,76021613.75770,17603,715.436,41928977.96640,0
1725161400000,58616.00,58643.90,58544.90,58551.40,472.197,1725162299999,27666322.19450,10095,155.632,9119136.64520,0
1725162300000,58551.30,58587.90,58462.10,58501.60,870.003,1725163199999,50899619.71750,12332,298.245,17448863.77650,0
1725163200000,58501.60,58528.80,58339.00,58486.90,1489.489,1725164099999,87049730.01080,20259,638.518,37324856.65890,0
1725164100000,58486.90,58525.70,58385.00,58520.10,607.777,1725164999999,35528494.04240,12045,371.407,21713389.51420,0
1725165000000,58520.10,58575.70,58512.00,58514.10,691.783,1725165899999,40503838.18300,10210,473.940,27749833.29940,0
1725165900000,58514.10,58514.20,58320.20,58410.90,1621.849,1725166799999,94722004.28080,18566,488.692,28539428.53080,0
1725166800000,58411.00,58440.00,58165.20,58290.90,2411.448,1725167699999,140517071.46910,29120,1092.677,63678617.12530,0
1725167700000,58290.80,58336.90,57800.00,57999.20,9531.504,1725168599999,553242883.04470,98161,3601.592,209060129.07670,0
1725168600000,57999.30,58049.00,57728.60,57961.10,5121.220,1725169499999,296479159.38220,71899,2443.018,141447400.08630,0
1725169500000,57961.20,58042.50,57852.10,57951.00,2722.928,1725170399999,157858166.78320,39688,1426.360,82682096.25520,0
1725170400000,57951.00,58178.40,57915.00,58138.90,2506.870,1725171299999,145562697.22540,33007,1505.290,87408579.48810,0
1725171300000,58139.00,58151.60,58070.00,58146.90,1008.602,1725172199999,58609747.36480,17186,434.763,25266620.83390,0
1725172200000,58146.80,58210.00,58076.90,58207.60,992.763,1725173099999,57730223.34730,18112,522.664,30396069.87200,0
1725173100000,58207.50,58266.40,58130.80,58162.90,1482.920,1725173999999,86300663.85160,22103,638.391,37157833.93980,0
1725174000000,58162.90,58234.00,58098.90,58170.90,1134.817,1725174899999,66003191.38640,16698,526.694,30635030.45490,0
1725174900000,58170.90,58180.00,58100.00,58106.10,698.962,1725175799999,40630094.64430,12156,286.287,16641630.20030,0
1725175800000,58106.00,58238.30,58106.00,58238.20,1028.126,1725176699999,59809671.88530,15760,603.002,35077363.74060,0
1725176700000,58238.30,58463.80,58224.00,58444.10,3925.429,1725177599999,229160032.38210,44153,2368.290,138247722.81630,0
1725177600000,58444.10,58469.90,58339.00,58341.10,1855.270,1725178499999,108347557.68110,20897,807.974,47187392.30360,0
1725178500000,58341.00,58363.90,58263.00,58286.90,1150.275,1725179399999,67071792.65170,15271,453.937,26473885.65010,0
1725179400000,58286.90,58299.30,58181.10,58213.00,1361.139,1725180299999,79247374.75170,20578,497.003,28935435.53670,0
1725180300000,58212.90,58239.10,58168.30,58207.00,591.743,1725181199999,34438702.88320,11924,296.114,17234924.03230,0
1725181200000,58207.00,58207.00,58112.00,58160.10,903.156,1725182099999,52523541.86580,15783,405.449,23579395.94960,0
1725182100000,58160.10,58273.00,58160.00,58248.10,957.095,1725182999999,55730820.52270,14793,559.932,32603867.54540,0
1725183000000,58248.10,58370.00,58237.20,58303.80,1195.467,1725183899999,69720754.32840,17910,690.243,40259226.25500,0
1725183900000,58303.70,58316.80,58166.10,58176.00,947.172,1725184799999,55148554.66150,14275,386.950,22532736.86360,0
1725184800000,58176.00,58196.30,57973.70,57981.30,2515.218,1725185699999,146036930.14220,32577,1130.625,65638827.20570,0
1725185700000,57981.20,58064.30,57901.00,57965.20,2008.961,1725186599999,116486701.78890,26740,961.989,55785380.43560,0
1725186600000,57965.20,58022.00,57902.60,58019.00,1392.043,1725187499999,80673853.86640,21743,754.546,43731034.78420,0
1725187500000,58019.10,58049.50,57858.10,57899.00,1798.328,1725188399999,104215609.94040,22896,722.102,41858359.63830,0
1725188400000,57898.90,57985.90,57800.00,57959.60,2197.530,1725189299999,127250826.48100,28898,1166.288,67544505.93170,0
1725189300000,57959.50,58047.70,57833.00,58021.80,1379.682,1725190199999,79970193.08190,21156,804.939,46663346.98560,0
1725190200000,58021.70,58048.80,57972.10,58017.00,911.510,1725191099999,52877389.16330,13251,445.678,25854328.09470,0
1725191100000,58016.90,58212.00,58006.10,58208.00,2614.014,1725191999999,151940366.83430,25271,1699.787,98785168.76060,0
1725192000000,58208.10,58286.00,58150.00,58200.00,2072.677,1725192899999,120675804.87050,25690,981.226,57135972.71220,0
1725192900000,58200.00,58200.10,57997.60,58042.00,1987.270,1725193799999,115409293.91480,23373,571.817,33206656.81260,0
1725193800000,58042.00,58122.80,57880.00,57938.20,1680.151,1725194699999,97421324.23420,22360,579.311,33589884.33700,0
1725194700000,57938.20,57988.70,57881.70,57984.40,954.809,1725195599999,55332270.21480,17585,590.407,34216002.56990,0
1725195600000,57984.50,58099.70,57965.70,58056.90,1249.816,1725196499999,72547873.92390,19789,628.152,36461584.70490,0
1725196500000,58056.90,58056.90,57869.00,57921.80,1004.426,1725197399999,58215777.89450,21174,357.281,20707636.16990,0
1725197400000,57921.70,57977.00,57776.80,57800.00,2575.297,1725198299999,149050751.82920,35940,1167.021,67559934.27920,0
