open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1640995200000,46210.57,46530.99,46210.55,46335.10,2905.234,1640996099999,134705369.86702,27576,1454.652,67435722.93581,0
1640996100000,46335.10,46422.00,46239.00,46378.60,1295.390,1640996999999,60032744.72307,15168,701.862,32525437.60541,0
1640997000000,46378.59,46698.15,46358.97,46607.10,2593.769,1640997899999,120756748.56820,26205,1525.996,71050918.75223,0
1640997900000,46607.10,46729.73,46567.49,46650.01,2163.072,1640998799999,100949951.10740,22318,1095.191,51117545.06812,0
1640998800000,46650.00,46774.16,46570.34,46771.93,1632.459,1640999699999,76186678.86771,18212,926.684,43256731.39083,0
1640999700000,46771.94,46944.56,46752.38,46799.99,2825.883,1641000599999,132376251.88488,27816,1411.773,66138818.96152,0
1641000600000,46799.99,46868.00,46725.69,46748.38,1667.329,1641001499999,78008650.63198,15078,749.878,35090285.57185,0
1641001500000,46748.39,46857.60,46705.87,46766.78,1150.578,1641002399999,53808989.43002,12202,601.502,28133063.77267,0
1641002400000,46767.44,46858.42,46759.65,46831.87,1165.635,1641003299999,54571067.61939,11707,610.197,28569445.62972,0
1641003300000,46834.19,46917.87,46810.23,46810.24,1372.036,1641004199999,64308115.39764,13699,655.817,30741735.05123,0
1641004200000,46810.23,46811.73,46709.44,46765.57,1033.842,1641005099999,48347900.23960,11349,386.438,18071963.34516,0
1641005100000,46766.00,46850.00,46755.07,46796.14,907.200,1641005999999,42458900.06465,9648,450.893,21104076.38109,0
1641006000000,46796.15,46847.00,46746.32,46812.59,884.784,1641006899999,41407906.70412,9052,457.646,21419113.65109,0
1641006900000,46812.59,46888.00,46762.17,46794.13,1265.897,1641007799999,59275966.69934,11313,568.297,26615748.73428,0
1641007800000,46794.13,46886.00,46784.84,46859.99,1019.890,1641008699999,47770639.27689,9132,531.538,24897269.79542,0
1641008700000,46858.37,46885.81,46786.26,46789.56,1038.421,1641009599999,48625169.01277,9573,370.546,17351966.04390,0
1641009600000,46789.55,46868.74,46605.60,46631.70,1820.747,1641010499999,85073413.74485,17957,616.554,28818862.11970,0
1641010500000,46631.70,46707.62,46605.00,46693.01,1681.400,1641011399999,78445112.00949,16339,870.167,40599114.75815,0
1641011400000,46694.98,46748.67,46625.00,46724.67,1048.830,1641012299999,48964567.66510,11471,592.863,27682290.83019,0
1641012300000,46724.68,46828.41,46690.00,46690.81,1598.321,1641013199999,74746117.27050,17839,776.234,36305197.35283,0
1641013200000,46690.81,46769.31,46657.99,46765.00,987.825,1641014099999,46129224.22757,12086,544.453,25427572.67839,0
1641014100000,46765.00,47492.38,46746.39,47377.99,7264.403,1641014999999,343010361.80581,63408,4402.826,207814563.32977,0
1641015000000,47377.37,47566.66,47220.00,47281.81,4123.594,1641015899999,195568722.15846,42335,1834.569,87025788.66936,0
1641015900000,47281.81,47312.82,47122.22,47184.18,2612.186,1641016799999,123339004.98369,25703,1411.722,66663772.04929,0
1641016800000,47184.19,47314.40,47073.35,47289.97,2263.719,1641017699999,106836617.68135,20504,1112.457,52506995.76779,0
1641017700000,47289.97,47289.97,47101.77,47120.22,1466.820,1641018599999,69189554.06882,13455,631.153,29768358.04903,0
1641018600000,47120.22,47194.85,47094.00,47150.40,953.127,1641019499999,44929834.64407,10439,560.122,26405554.24512,0
1641019500000,47150.41,47230.29,46914.84,46972.19,2791.174,1641020399999,131313554.73876,23581,1039.622,48919987.11285,0
1641020400000,46972.19,47036.64,46867.00,46980.00,2166.332,1641021299999,101718370.71667,19150,998.494,46896385.52035,0
1641021300000,46980.01,47046.00,46935.71,46950.34,1054.747,1641022199999,49567028.08723,11735,609.084,28626552.70117,0
1641022200000,46950.35,47119.71,46936.50,47088.09,1066.639,1641023099999,50170441.39573,12164,639.391,30075449.64410,0
1641023100000,47088.10,47247.44,47060.00,47186.83,1940.155,1641023999999,91480270.80090,18680,1231.632,58078897.95976,0
1641024000000,47186.83,47223.20,47060.74,47144.69,1585.716,1641024899999,74725924.87256,14741,740.687,34906651.43748,0
1641024900000,47144.68,47338.00,47140.45,47305.26,2186.637,1641025799999,103327829.58811,21742,1372.937,64872800.92160,0
1641025800000,47304.98,47310.77,47157.74,47207.60,1184.629,1641026699999,55938640.99403,11886,476.465,22496499.36819,0
1641026700000,47210.99,47260.61,47080.02,47117.84,1337.533,1641027599999,63060302.91962,14785,559.786,26393902.33272,0
1641027600000,47118.78,47200.00,47053.91,47200.00,1109.508,1641028499999,52298353.97751,13386,540.850,25498606.02600,0
1641028500000,47199.99,47200.00,47069.12,47082.73,897.957,1641029399999,42310921.11261,11398,423.633,19962397.92641,0
1641029400000,47082.74,47118.99,46920.02,46976.22,2174.110,1641030299999,102198402.82748,21771,859.797,40411578.54781,0
1641030300000,46976.22,47143.64,46945.51,47137.37,1330.859,1641031199999,62605643.46777,15041,829.892,39040562.90679,0
1641031200000,47137.01,47293.76,47101.01,47101.02,2314.391,1641032099999,109228110.42160,23413,1183.887,55875674.79664,0
1641032100000,47101.01,47101.01,46794.57,46859.99,3369.739,1641032999999,158174859.31477,29854,1341.550,62989699.50165,0
1641033000000,46859.99,47017.54,46700.09,46971.16,4256.162,1641033899999,199283863.11968,42246,2086.626,97726031.74946,0
1641033900000,46971.16,47085.89,46860.00,46864.09,1918.946,1641034799999,90130297.58687,21019,886.689,41656205.28089,0
1641034800000,46867.57,46961.45,46859.36,46923.31,1118.526,1641035699999,52463031.24739,14382,552.369,25911479.87868,0
1641035700000,46921.64,47003.92,46889.06,46956.19,1270.431,1641036599999,59651417.43410,14656,629.652,29567821.91122,0
1641036600000,46955.63,46987.45,46810.00,46941.01,1513.913,1641037499999,71013991.41731,17385,739.504,34698226.87050,0
1641037500000,46941.00,46977.00,46750.00,46755.01,1852.230,1641038399999,86745407.65314,19831,823.868,38585277.90545,0
1641038400000,46755.01,46988.88,46755.01,46988.88,1553.051,1641039299999,72792885.34169,18465,919.493,43099534.07810,0
1641039300000,46989.00,47013.98,46872.31,46954.99,1162.575,1641040199999,54580615.25426,14430,573.247,26915060.64024,0
