open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1751328000000,107087.30,107314.30,107036.70,107277.50,763.164,1751328899999,81780130.90000,16880,474.458,50844749.32540,0
1751328900000,107277.50,107408.20,107095.10,107111.40,1653.954,1751329799999,177438230.50470,20526,670.509,71930430.91790,0
1751329800000,107111.40,107250.00,106972.90,107240.20,796.732,1751330699999,85324826.94310,19800,370.143,39641422.61690,0
1751330700000,107240.20,107342.90,107233.00,107327.80,311.722,1751331599999,33444970.88170,8853,162.711,17457530.21510,0
1751331600000,107327.90,107450.00,107239.80,107432.40,833.426,1751332499999,89462231.90010,16478,393.677,42264990.46380,0
1751332500000,107432.40,107499.90,107331.30,107359.90,455.253,1751333399999,48905352.28000,10840,254.024,27290501.51070,0
1751333400000,107360.00,107473.10,107253.40,107278.60,363.794,1751334299999,39050677.09170,10100,154.399,16575490.15240,0
1751334300000,107278.70,107336.50,107119.20,107171.80,519.323,1751335199999,55672782.84020,11222,227.061,24342157.46890,0
1751335200000,107171.70,107266.20,107128.80,107233.00,405.022,1751336099999,43414163.57740,10044,222.093,23807283.52710,0
1751336100000,107232.90,107290.00,107175.20,107281.60,299.116,1751336999999,32077762.97840,7909,218.237,23404273.21220,0
1751337000000,107281.60,107365.80,107198.80,107220.50,521.452,1751337899999,55951926.95100,10831,296.300,31794278.75810,0
1751337900000,107220.60,107220.60,107038.40,107050.10,566.382,1751338799999,60657102.83820,12627,255.315,27341118.13160,0
1751338800000,107050.00,107120.60,107028.00,107059.10,614.072,1751339699999,65745700.98030,12179,336.939,36073470.09840,0
1751339700000,107059.00,107172.40,107022.00,107169.00,622.362,1751340599999,66655264.15510,10118,229.373,24568332.30670,0
1751340600000,107168.90,107169.00,107105.20,107105.70,274.974,1751341499999,29456952.63480,6012,112.972,12102094.77350,0
1751341500000,107105.60,107176.10,107058.20,107149.40,331.790,1751342399999,35538969.58490,7640,172.476,18474773.04440,0
1751342400000,107149.40,107164.50,107133.90,107144.50,259.642,1751343299999,27820836.08580,6465,111.394,11935943.18610,0
1751343300000,107144.50,107144.50,107025.00,107035.70,645.896,1751344199999,69162211.56810,10685,236.202,25290716.77080,0
1751344200000,107035.60,107059.00,107000.00,107000.00,454.360,1751345099999,48629712.73360,8552,169.085,18097314.28140,0
1751345100000,107000.10,107000.10,106809.30,106836.30,1811.234,1751345999999,193559774.20860,23342,557.229,59547903.17800,0
1751346000000,106836.30,106890.20,106711.40,106745.70,1358.655,1751346899999,145103139.34280,21428,501.357,53550946.73370,0
1751346900000,106745.70,106800.00,106691.10,106703.10,1029.329,1751347799999,109866452.54750,16381,475.425,50747660.13510,0
1751347800000,106703.10,106860.40,106691.00,106790.30,874.811,1751348699999,93399041.17510,17471,521.699,55700839.92450,0
1751348700000,106790.30,106920.60,106727.10,106891.10,749.099,1751349599999,80046482.87560,13773,472.721,50512607.49630,0
1751349600000,106891.00,106891.10,106688.00,106730.80,924.060,1751350499999,98666679.12470,15245,326.952,34917043.59380,0
1751350500000,106730.70,106816.30,106705.80,106720.10,479.350,1751351399999,51172665.80190,10388,295.052,31497670.50670,0
1751351400000,106720.00,106788.00,106707.40,106777.10,492.568,1751352299999,52579324.63000,10619,330.995,35332113.55670,0
1751352300000,106777.00,106851.50,106767.70,106844.70,656.177,1751353199999,70099990.87910,11022,431.385,46084978.72100,0
1751353200000,106844.60,106968.20,106844.60,106874.50,845.315,1751354099999,90385296.61530,14231,456.624,48825500.51060,0
1751354100000,106874.40,106898.50,106557.40,106858.20,2350.980,1751354999999,250815397.61870,35361,1108.370,118266915.37190,0
1751355000000,106858.20,106988.50,106837.80,106900.00,1232.764,1751355899999,131821346.18210,20502,645.986,69076135.18370,0
1751355900000,106899.90,107146.30,106869.60,107134.90,1732.340,1751356799999,185462936.57780,22434,1090.762,116763077.49050,0
1751356800000,107134.80,107139.10,106851.60,106860.00,1006.014,1751357699999,107630341.06270,16384,331.931,35514892.86150,0
1751357700000,106859.90,106913.10,106850.10,106872.30,474.969,1751358599999,50766716.18190,10562,233.115,24915867.20440,0
1751358600000,106872.40,106902.40,106688.00,106697.00,651.659,1751359499999,69578751.65070,14050,278.859,29772051.31980,0
1751359500000,106697.00,106722.00,106631.20,106666.00,629.932,1751360399999,67203395.62250,14228,292.332,31187052.32100,0
1751360400000,106666.10,106749.90,106623.90,106658.30,752.511,1751361299999,80284875.52250,15582,448.294,47831202.53600,0
1751361300000,106658.30,106674.00,106538.10,106640.60,1012.722,1751362199999,107965724.75260,17749,463.204,49384783.21440,0
1751362200000,106640.60,106640.60,106452.80,106469.40,1534.987,1751363099999,163499177.91140,27038,519.048,55281649.35420,0
1751363100000,106469.50,106554.60,106444.00,106502.50,777.078,1751363999999,82751709.43900,13567,446.590,47560205.58040,0
1751364000000,106502.50,106588.40,106452.50,106452.50,815.509,1751364899999,86866359.54330,14700,452.700,48222883.21930,0
1751364900000,106452.50,106512.80,106417.00,106417.00,688.157,1751365799999,73266129.06260,12885,357.398,38052451.13840,0
1751365800000,106417.00,106451.40,106300.30,106326.10,1663.189,1751366699999,176886630.52110,25054,658.114,69991993.71590,0
1751366700000,106326.00,106450.00,106222.00,106438.50,2341.321,1751367599999,248941308.03910,28905,1096.164,116581571.37830,0
1751367600000,106438.50,106543.90,106278.70,106278.70,1308.535,1751368499999,139317782.02820,19318,796.049,84763826.48830,0
1751368500000,106278.70,106460.00,106261.00,106446.20,887.925,1751369399999,94421745.50290,15688,576.961,61354958.54950,0
1751369400000,106446.10,106584.20,106446.10,106495.10,1017.639,1751370299999,108398297.75720,14387,664.075,70734228.66580,0
1751370300000,106495.00,106560.00,106457.00,106556.80,466.225,1751371199999,49661605.70980,9790,270.792,28844155.55450,0
1751371200000,106556.80,106656.50,106503.30,106523.10,917.771,1751372099999,97819232.43260,16264,453.140,48301450.96970,0
1751372100000,106523.20,106523.20,106308.00,106358.20,1065.386,1751372999999,113363678.12010,17346,395.319,42057313.74870,0
1751373000000,106358.10,106451.20,106340.70,106365.10,761.000,1751373899999,80966724.70260,13385,458.187,48750584.37020,0
1751373900000,106365.20,106440.40,106325.30,106367.30,493.845,1751374799999,52536558.95130,11435,255.523,27183558.60630,0
1751374800000,106367.40,106507.60,106312.40,106431.20,732.567,1751375699999,77948526.70480,15306,350.680,37317124.14260,0
1751375700000,106431.20,106588.00,106416.50,106584.70,981.432,1751376599999,104522421.77230,19887,541.292,57646399.81390,0
1751376600000,106584.70,106831.40,106233.50,106370.10,3488.222,1751377499999,371713826.03910,58414,1628.389,173533723.15380,0
1751377500000,106370.20,106823.10,106341.10,106766.00,2347.676,1751378399999,250458250.66520,39784,1331.206,142008437.49350,0
1751378400000,106766.00,107096.70,106710.80,107072.00,3451.160,1751379299999,369056240.00770,54783,1691.036,180839875.42460,0
1751379300000,107071.90,107140.70,106407.40,106487.00,3699.424,1751380199999,394940249.12120,61956,1713.395,182925648.20730,0
1751380200000,106486.90,106650.00,105907.10,105986.10,7218.783,1751381099999,766361439.76530,102033,3290.475,349358907.65600,0
1751381100000,105986.00,105991.30,105643.50,105862.60,9731.295,1751381999999,1029525287.62950,115318,4395.771,465051958.00380,0
1751382000000,105862.50,106054.30,105578.00,105619.60,4506.291,1751382899999,476653961.75560,75988,2185.715,231236140.59890,0
1751382900000,105619.60,105933.40,105603.90,105925.00,2084.456,1751383799999,220445933.99620,41856,1261.314,133386067.03390,0
1751383800000,105925.00,106162.00,105803.00,105904.60,2916.697,1751384699999,309185399.15690,42400,1413.156,149804661.63280,0
1751384700000,105904.60,105985.00,105850.00,105908.30,896.141,1751385599999,94927015.54260,19628,430.751,45628258.02370,0
1751385600000,105908.30,106233.00,105780.90,106196.90,1687.864,1751386499999,178971307.25300,30927,981.476,104079443.12790,0
1751386500000,106197.00,106222.00,106001.90,106157.10,1008.878,1751387399999,107057980.22280,20135,435.559,46221586.13390,0
1751387400000,106157.00,106158.60,106037.20,106109.60,686.884,1751388299999,72884691.03820,15079,334.178,35459635.39530,0
