open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1756684800000,0.213580,0.213780,0.212470,0.213030,89510104,1756685699999,19080524.302790,24262,46536485,9921287.468280,0
1756685700000,0.213030,0.213510,0.211400,0.211880,127934305,1756686599999,27149105.984770,29537,54461710,11552695.402560,0
1756686600000,0.211880,0.213150,0.210830,0.212790,119338637,1756687499999,25282208.514380,34062,68629550,14543933.455890,0
1756687500000,0.212780,0.213620,0.212280,0.212720,56924040,1756688399999,12122495.500020,23453,30756368,6549606.670010,0
1756688400000,0.212720,0.213230,0.211540,0.212120,53500410,1756689299999,11359673.644010,22680,27790352,5901202.065890,0
1756689300000,0.212130,0.212890,0.211570,0.212830,50847429,1756690199999,10796341.692280,19213,33404117,7092913.623300,0
1756690200000,0.212830,0.213600,0.212520,0.213550,55589946,1756691099999,11840770.820780,21513,29593134,6303668.684590,0
1756691100000,0.213540,0.214000,0.212100,0.212640,59355776,1756691999999,12637595.728930,20486,27741099,5908189.466320,0
1756692000000,0.212640,0.212800,0.211310,0.211520,67927065,1756692899999,14392132.731860,20358,26697149,5656102.762680,0
1756692900000,0.211520,0.211800,0.209590,0.210890,132513678,1756693799999,27897814.313100,32606,56379117,11875725.467540,0
1756693800000,0.210890,0.210920,0.209930,0.210250,67266840,1756694699999,14145609.868090,22732,28782923,6053280.750230,0
1756694700000,0.210240,0.210490,0.208690,0.209860,138105345,1756695599999,28916861.371440,36366,59320370,12421768.837160,0
1756695600000,0.209870,0.210550,0.208980,0.209010,92113070,1756696499999,19337136.377920,28858,53893689,11319253.836440,0
1756696500000,0.209020,0.209870,0.208820,0.209570,58100684,1756697399999,12170417.429880,18873,33779157,7077001.191270,0
1756697400000,0.209560,0.210150,0.209200,0.209850,45823070,1756698299999,9607243.029450,15859,26517030,5559507.321310,0
1756698300000,0.209860,0.210680,0.209600,0.210330,44995875,1756699199999,9455833.550500,16370,26730141,5617613.834410,0
1756699200000,0.210330,0.210650,0.209550,0.210280,43122066,1756700099999,9059793.666030,15602,21068093,4426827.748460,0
1756700100000,0.210280,0.210400,0.209320,0.209640,42112453,1756700999999,8830524.294120,16210,17184776,3603612.484600,0
1756701000000,0.209630,0.209660,0.208460,0.208930,77299153,1756701899999,16153762.341280,21290,29712812,6209609.145750,0
1756701900000,0.208930,0.209270,0.208240,0.209120,60037275,1756702799999,12530271.277970,21128,31341348,6542771.308700,0
1756702800000,0.209120,0.209690,0.208050,0.208820,72410415,1756703699999,15116141.399470,22274,27245087,5689815.082800,0
1756703700000,0.208830,0.209670,0.208080,0.209580,59347041,1756704599999,12401347.922750,19039,30080704,6284851.706580,0
1756704600000,0.209580,0.210820,0.209170,0.210460,110914677,1756705499999,23295409.167730,21260,66726981,14015011.558780,0
1756705500000,0.210460,0.210610,0.210010,0.210170,27671779,1756706399999,5818666.541790,11597,13632395,2866388.721990,0
1756706400000,0.210170,0.210290,0.209030,0.209470,52799522,1756707299999,11068485.222640,15600,25318026,5307046.172970,0
1756707300000,0.209470,0.210810,0.209020,0.210480,112327070,1756708199999,23593264.811400,19270,72767905,15283852.193640,0
1756708200000,0.210470,0.211420,0.210390,0.211240,76445832,1756709099999,16122002.806820,18726,33677220,7102622.281680,0
1756709100000,0.211240,0.211430,0.210620,0.210760,36047498,1756709999999,7605976.237570,13048,18192518,3838517.208850,0
1756710000000,0.210760,0.211090,0.209760,0.209810,39563867,1756710899999,8325683.636160,15129,15050352,3168284.746650,0
1756710900000,0.209820,0.212610,0.209710,0.212420,129598199,1756711799999,27401135.655420,29020,79456112,16798066.912890,0
1756711800000,0.212420,0.214620,0.212250,0.213480,156285127,1756712699999,33372425.741600,39774,86846282,18545054.917530,0
1756712700000,0.213490,0.217990,0.213480,0.217900,493362266,1756713599999,106668734.729860,77311,274506560,59301410.782130,0
1756713600000,0.217900,0.219300,0.216720,0.216750,368322576,1756714499999,80290787.193350,68693,151688016,33078415.037510,0
1756714500000,0.216750,0.217050,0.216090,0.216100,93815362,1756715399999,20317232.680160,27330,42233507,9146824.406790,0
1756715400000,0.216100,0.217520,0.216100,0.217390,93769629,1756716299999,20341715.687460,23354,54107590,11736724.383970,0
1756716300000,0.217390,0.218920,0.217010,0.218830,114161898,1756717199999,24898033.782180,27226,68134204,14854671.641060,0
1756717200000,0.218820,0.219820,0.218720,0.219290,120647582,1756718099999,26457735.622230,37344,61644418,13521223.261960,0
1756718100000,0.219290,0.219330,0.218140,0.218490,89904207,1756718999999,19649859.559660,23431,36093923,7888969.722840,0
1756719000000,0.218500,0.218920,0.217920,0.218600,61444264,1756719899999,13419255.934310,19365,33710503,7362756.571300,0
1756719900000,0.218600,0.218620,0.217680,0.217940,47884178,1756720799999,10439053.726830,16964,21175322,4615892.769160,0
1756720800000,0.217950,0.218320,0.217320,0.218310,97454250,1756721699999,21225881.586880,23725,49639711,10815123.688980,0
1756721700000,0.218310,0.218590,0.216990,0.217110,65699529,1756722599999,14302300.298450,20301,27685974,6025945.305630,0
1756722600000,0.217100,0.217150,0.215060,0.216220,149192516,1756723499999,32224492.085350,40628,72834621,15732437.386960,0
1756723500000,0.216210,0.216560,0.215260,0.216440,59407881,1756724399999,12832002.233790,20261,31013721,6699544.682100,0
1756724400000,0.216440,0.217050,0.216100,0.216600,44819625,1756725299999,9709155.778840,17972,22388115,4850077.004910,0
1756725300000,0.216600,0.217160,0.216210,0.216340,40680739,1756726199999,8814927.150230,15003,23631508,5121598.135390,0
1756726200000,0.216350,0.216370,0.215280,0.215300,58900907,1756727099999,12708878.043050,20868,28180840,6080272.742710,0
1756727100000,0.215310,0.216300,0.215210,0.215880,42398564,1756727999999,9149134.931150,15035,23001667,4963749.318070,0
1756728000000,0.215870,0.216870,0.215140,0.216650,57305755,1756728899999,12393047.582340,19408,30876125,6679190.992690,0
1756728900000,0.216660,0.216990,0.215880,0.216650,38255601,1756729799999,8282379.010080,14290,21038375,4555355.835750,0
1756729800000,0.216640,0.217090,0.216120,0.216170,42658575,1756730699999,9244971.209150,15033,17829061,3864151.285160,0
1756730700000,0.216170,0.216730,0.215670,0.216090,39762426,1756731599999,8595005.804070,16106,19581648,4233463.224410,0
1756731600000,0.216090,0.216420,0.215330,0.215770,51775592,1756732499999,11175897.905370,20873,26475544,5713717.984370,0
1756732500000,0.215770,0.216870,0.215030,0.216310,78761495,1756733399999,17016513.508480,24265,43980479,9505243.841800,0
1756733400000,0.216310,0.216400,0.215180,0.215280,70357788,1756734299999,15176957.455090,22437,29165946,6290267.968040,0
1756734300000,0.215280,0.215410,0.214100,0.214510,106463742,1756735199999,22852111.889200,30611,47916560,10286133.683050,0
1756735200000,0.214510,0.216150,0.214350,0.215890,61825436,1756736099999,13320254.710510,24209,35321796,7609941.980810,0
1756736100000,0.215880,0.216240,0.215010,0.215280,38500913,1756736999999,8295950.025370,17679,20115538,4334761.935880,0
1756737000000,0.215280,0.215570,0.213980,0.215020,72635287,1756737899999,15583549.045390,23448,35235927,7560166.122060,0
1756737900000,0.215030,0.215630,0.214140,0.215290,53008705,1756738799999,11395513.886880,19826,26703191,5743609.088080,0
1756738800000,0.215290,0.216150,0.214570,0.215100,58218580,1756739699999,12539428.948690,22951,30022711,6465120.264150,0
1756739700000,0.215090,0.215560,0.213710,0.214280,53449891,1756740599999,11464385.631910,20116,22268089,4776593.236820,0
1756740600000,0.214280,0.214620,0.213620,0.213800,42448594,1756741499999,9090240.894110,17473,21460381,4596326.239890,0
1756741500000,0.213800,0.214170,0.212620,0.213300,118635967,1756742399999,25293179.224960,27851,47175435,10057973.825320,0
1756742400000,0.213290,0.213410,0.212080,0.213040,63042573,1756743299999,13403520.960590,24322,31664785,6732749.148060,0
1756743300000,0.213030,0.213060,0.211970,0.212510,47615197,1756744199999,10121900.839250,22246,25872084,5500191.243280,0
1756744200000,0.212520,0.212550,0.211130,0.211840,123644442,1756745099999,26180402.474070,30226,55202257,11687869.941060,0
1756745100000,0.211830,0.212490,0.211020,0.211480,59000642,1756745999999,12488965.982810,21240,24664359,5221337.199740,0
