open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1735689600000,3336.58,3348.47,3334.76,3347.40,11849.907,1735690499999,39594809.01255,30079,7513.408,25106066.83693,0
1735690500000,3347.41,3353.00,3345.99,3348.62,13400.864,1735691399999,44888254.48809,30217,7352.137,24629808.35340,0
1735691400000,3348.63,3360.47,3348.03,3355.36,28098.106,1735692299999,94275171.38488,36044,17922.882,60130615.31089,0
1735692300000,3355.36,3364.50,3353.11,3362.90,14978.352,1735693199999,50320342.45559,31919,9098.811,30569237.51069,0
1735693200000,3362.89,3365.32,3354.00,3359.62,13083.658,1735694099999,43951071.12293,28529,5268.456,17699784.07954,0
1735694100000,3359.62,3359.62,3350.05,3351.78,9644.762,1735694999999,32345552.45951,21998,4875.261,16350592.34249,0
1735695000000,3351.79,3357.57,3351.55,3351.83,5642.668,1735695899999,18927751.10314,18967,2993.874,10042596.33869,0
1735695900000,3351.83,3353.65,3341.18,3345.82,11712.150,1735696799999,39199961.13171,27178,5832.335,19520702.99082,0
1735696800000,3345.83,3354.19,3345.25,3354.19,8493.047,1735697699999,28455264.49656,23253,5625.539,18848692.03144,0
1735697700000,3354.18,3354.18,3348.21,3349.61,4278.749,1735698599999,14336684.69276,16965,1474.889,4942106.28882,0
1735698600000,3349.61,3359.49,3349.17,3356.89,6821.247,1735699499999,22888029.74900,21119,3648.182,12240353.00462,0
1735699500000,3356.89,3368.02,3354.56,3361.81,21720.716,1735700399999,73033461.14701,28390,12593.373,42335974.74031,0
1735700400000,3361.81,3363.00,3357.58,3359.05,7953.806,1735701299999,26723368.72111,19855,4263.118,14324021.25056,0
1735701300000,3359.05,3359.05,3350.86,3353.95,6369.810,1735702199999,21368506.69905,19199,3552.816,11918030.34751,0
1735702200000,3353.96,3356.41,3351.24,3355.06,4454.123,1735703099999,14939003.02246,12965,2411.009,8086836.33173,0
1735703100000,3355.06,3356.07,3350.23,3354.34,6026.000,1735703999999,20210610.68190,13580,3168.504,10627304.08697,0
1735704000000,3354.35,3355.77,3347.20,3348.16,11718.951,1735704899999,39262631.84217,18717,3839.261,12863923.39185,0
1735704900000,3348.16,3350.84,3345.12,3347.45,16057.280,1735705799999,53748997.49401,19414,7990.726,26749465.08602,0
1735705800000,3347.45,3349.68,3343.37,3344.84,9213.621,1735706699999,30825755.13991,18373,4364.163,14602118.12347,0
1735706700000,3344.84,3346.42,3338.26,3339.94,17122.072,1735707599999,57239893.86984,22838,7850.765,26252951.04864,0
1735707600000,3339.93,3347.00,3339.13,3345.85,9649.261,1735708499999,32265980.65406,17927,5105.570,17072544.18280,0
1735708500000,3345.84,3350.20,3344.19,3348.89,10090.155,1735709399999,33776025.21772,16327,6081.037,20357750.00002,0
1735709400000,3348.89,3350.56,3343.24,3347.22,7656.174,1735710299999,25627089.07153,14769,3569.712,11949683.21777,0
1735710300000,3347.22,3348.72,3343.46,3344.21,6563.493,1735711199999,21962202.10324,13026,3797.507,12708350.37558,0
1735711200000,3344.21,3347.33,3337.60,3340.46,10490.947,1735712099999,35058333.64872,18965,4321.129,14442817.19844,0
1735712100000,3340.46,3344.86,3339.58,3342.96,6666.178,1735712999999,22278859.99840,15003,3603.921,12045401.26681,0
1735713000000,3342.97,3343.63,3335.46,3343.63,9578.869,1735713899999,31989382.35681,21219,3554.963,11876732.61897,0
1735713900000,3343.63,3345.76,3341.62,3345.66,5230.614,1735714799999,17492343.34653,12051,3044.592,10182253.08801,0
1735714800000,3345.66,3345.67,3339.09,3340.27,6262.249,1735715699999,20925402.18043,15023,2861.866,9562590.32040,0
1735715700000,3340.27,3343.95,3338.31,3340.66,3857.125,1735716599999,12886552.61617,12160,2134.919,7132669.26119,0
1735716600000,3340.65,3344.82,3340.00,3343.20,4565.501,1735717499999,15260997.04907,11872,3214.915,10746723.77624,0
1735717500000,3343.20,3348.00,3341.97,3345.84,7897.173,1735718399999,26421170.87928,12602,5172.221,17303627.28444,0
1735718400000,3345.83,3348.00,3343.72,3346.38,4862.398,1735719299999,16267926.56553,13066,2035.851,6811540.12787,0
1735719300000,3346.39,3347.77,3330.06,3336.48,19710.721,1735720199999,65773400.58026,29869,6654.883,22203489.77843,0
1735720200000,3336.48,3341.80,3335.48,3338.56,9873.398,1735721099999,32966532.61586,21896,5246.985,17519437.39665,0
1735721100000,3338.57,3338.98,3332.23,3335.57,12295.958,1735721999999,41008434.77344,26011,6677.670,22272078.55645,0
1735722000000,3335.56,3340.17,3329.52,3333.38,20645.619,1735722899999,68818667.57912,29274,7528.035,25101068.27474,0
1735722900000,3333.38,3333.39,3312.62,3321.66,91382.427,1735723799999,303493674.41998,87220,28903.461,95992434.47919,0
1735723800000,3321.67,3328.60,3318.50,3326.22,19796.241,1735724699999,65795512.49322,39645,12358.083,41076423.65321,0
1735724700000,3326.22,3334.33,3323.12,3333.64,13911.421,1735725599999,46331263.25376,29359,8560.211,28507989.95083,0
1735725600000,3333.63,3338.05,3328.35,3329.19,15957.388,1735726499999,53207968.50504,28452,7603.581,25359945.48029,0
1735726500000,3329.18,3335.77,3328.36,3331.71,7989.914,1735727399999,26623342.27445,17405,3855.198,12846459.73074,0
1735727400000,3331.73,3336.80,3327.40,3329.60,6642.069,1735728299999,22132472.72243,16065,2704.198,9013710.42417,0
1735728300000,3329.59,3331.17,3324.92,3325.99,7293.068,1735729199999,24266517.59651,17446,2450.079,8152577.95596,0
1735729200000,3326.00,3329.89,3322.68,3328.64,10695.832,1735730099999,35580583.05915,21578,6496.842,21614614.52997,0
