open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1738368000000,424.11,424.19,422.46,423.84,2169.174,1738368899999,918273.03791,7215,1033.562,437482.94343,0
1738368900000,423.84,424.67,422.54,422.74,1725.705,1738369799999,730879.11982,4181,620.687,262882.94709,0
1738369800000,422.74,426.08,422.40,425.94,1708.094,1738370699999,725240.19991,4477,1093.985,464622.95758,0
1738370700000,425.93,427.43,425.67,427.23,1607.566,1738371599999,685786.91382,3719,816.674,348383.81855,0
1738371600000,427.22,427.80,426.47,426.88,1825.253,1738372499999,779756.34244,4382,776.545,331701.13582,0
1738372500000,426.88,427.60,426.48,427.49,1455.552,1738373399999,621328.97467,3952,701.139,299297.99249,0
1738373400000,427.49,428.10,426.94,427.36,1072.501,1738374299999,458533.56295,3336,550.460,235325.58916,0
1738374300000,427.39,427.57,426.22,426.82,1262.524,1738375199999,539123.40013,2781,715.951,305720.31770,0
1738375200000,426.82,428.37,426.22,428.22,1637.243,1738376099999,699681.08367,3779,680.091,290748.62765,0
1738376100000,428.21,429.24,427.92,428.18,1385.812,1738376999999,593826.46606,3335,830.589,355942.79060,0
1738377000000,428.18,428.95,427.68,428.93,911.070,1738377899999,390203.80205,2714,589.905,252672.91604,0
1738377900000,428.94,430.80,428.90,430.17,1485.507,1738378799999,638405.24290,3283,830.916,357053.79436,0
1738378800000,430.20,430.80,428.56,428.61,1648.827,1738379699999,708393.74619,4210,529.170,227270.64117,0
1738379700000,428.60,428.60,426.99,427.69,1376.481,1738380599999,588822.57559,2873,487.654,208573.14474,0
1738380600000,427.68,427.73,426.61,427.26,1366.052,1738381499999,583571.20838,2750,675.353,288570.13429,0
1738381500000,427.26,427.60,426.22,426.96,1079.552,1738382399999,460963.82884,2686,568.021,242566.52053,0
1738382400000,426.96,427.75,426.44,426.80,876.636,1738383299999,374473.11294,2707,407.495,174034.91239,0
1738383300000,426.76,427.61,425.90,427.50,1234.146,1738384199999,526560.46092,2621,495.240,211304.78210,0
1738384200000,427.49,429.10,427.21,428.75,910.545,1738385099999,390077.03446,2768,525.426,225086.93989,0
1738385100000,428.74,428.76,427.74,427.98,591.473,1738385999999,253330.14371,1696,199.179,85300.34472,0
1738386000000,427.98,429.96,427.76,429.81,860.300,1738386899999,369179.49971,2394,494.341,212156.01232,0
1738386900000,429.81,431.23,429.28,431.18,1644.224,1738387799999,707348.03462,2692,1226.696,527780.76207,0
1738387800000,431.17,431.47,430.24,430.93,1223.492,1738388699999,527209.03809,2778,613.796,264498.25418,0
1738388700000,430.93,431.13,430.08,430.48,1176.537,1738389599999,506582.74912,2482,446.445,192212.91864,0
1738389600000,430.47,430.65,429.08,429.81,1606.349,1738390499999,690313.81234,3419,753.492,323847.35968,0
1738390500000,429.80,429.92,428.45,429.10,902.735,1738391399999,387472.47222,2443,340.140,145982.24910,0
1738391400000,429.10,429.44,428.30,428.51,801.918,1738392299999,343804.70931,2137,266.126,114108.14754,0
1738392300000,428.51,429.87,427.56,428.23,2207.939,1738393199999,946545.00490,3444,903.182,387030.54154,0
1738393200000,428.23,429.19,427.90,428.82,1238.940,1738394099999,531159.47280,2599,733.210,314366.59812,0
1738394100000,428.81,429.16,427.44,427.93,1216.126,1738394999999,520859.64856,2663,661.098,283128.99372,0
1738395000000,427.92,428.08,426.33,426.49,1285.443,1738395899999,548938.84578,2817,474.228,202546.35260,0
1738395900000,426.47,427.04,425.46,426.08,2270.866,1738396799999,967559.97163,4109,831.912,354532.41532,0
1738396800000,426.04,427.12,426.04,426.30,1791.167,1738397699999,764348.40299,3455,649.545,277108.90097,0
1738397700000,426.29,426.44,423.94,424.54,3477.814,1738398599999,1477635.77346,6042,1753.311,744709.54169,0
1738398600000,424.55,424.62,423.26,423.89,2517.222,1738399499999,1066827.54327,4810,1190.473,504516.38269,0
1738399500000,423.92,424.58,422.61,424.26,1547.079,1738400399999,655042.08186,3431,716.847,303591.66238,0
1738400400000,424.27,424.86,423.48,424.14,983.919,1738401299999,417353.28467,2677,507.980,215460.83918,0
1738401300000,424.14,424.77,423.09,423.76,1292.748,1738402199999,547876.86383,3189,504.396,213740.03081,0
1738402200000,423.77,423.98,421.23,422.18,3808.040,1738403099999,1607151.96095,6555,2023.749,853990.40990,0
1738403100000,422.17,422.38,420.21,421.70,2571.368,1738403999999,1082907.31781,5093,1507.441,634812.27903,0
1738404000000,421.72,425.36,421.72,424.99,2714.851,1738404899999,1150864.10858,4917,1265.473,536088.21571,0
1738404900000,425.00,426.36,423.63,425.77,1817.453,1738405799999,772982.43051,3677,975.287,414876.12170,0
1738405800000,425.78,426.31,422.32,422.51,3337.151,1738406699999,1415057.02718,5884,1286.457,545394.24699,0
1738406700000,422.51,423.37,421.53,422.19,1655.972,1738407599999,699436.29186,3765,645.795,272896.70421,0
1738407600000,422.21,424.71,421.74,424.59,1258.105,1738408499999,532206.88922,3768,709.274,300123.40569,0
1738408500000,424.59,425.31,423.66,424.19,1145.823,1738409399999,486565.72677,2759,490.154,208169.05308,0
1738409400000,424.15,424.60,423.42,423.93,1203.136,1738410299999,510052.14052,3181,542.121,229825.16799,0
1738410300000,423.93,424.55,423.46,424.31,598.432,1738411199999,253681.88775,2091,240.772,102073.68703,0
1738411200000,424.31,424.35,423.43,423.63,1426.160,1738412099999,604633.54798,3803,624.691,264842.54310,0
1738412100000,423.63,424.49,423.09,424.08,1178.297,1738412999999,499407.05441,3164,743.495,315126.97977,0
1738413000000,424.09,425.40,423.85,424.35,1072.235,1738413899999,455488.18036,3036,486.526,206690.66455,0
1738413900000,424.35,425.04,422.92,423.27,1479.397,1738414799999,627450.20638,3126,627.156,266089.89353,0
1738414800000,423.27,423.60,422.50,422.80,953.784,1738415699999,403403.06170,2556,596.142,252145.42289,0
1738415700000,422.79,422.79,421.63,421.92,1303.623,1738416599999,550094.37632,2895,673.927,284354.05031,0
1738416600000,421.94,422.13,420.73,420.75,1381.465,1738417499999,582206.40043,3235,632.553,266601.29026,0
1738417500000,420.72,420.73,418.23,419.17,3699.381,1738418399999,1551734.73464,6884,1843.080,773088.51296,0
1738418400000,419.18,421.25,419.06,420.03,4420.448,1738419299999,1858038.37255,8056,2549.724,1071739.09743,0
1738419300000,420.03,420.80,418.49,420.45,2672.222,1738420199999,1120871.30267,4979,1559.054,654048.83392,0
1738420200000,420.45,422.46,420.23,421.74,1390.595,1738421099999,585990.59079,3438,866.433,365044.43114,0
1738421100000,421.75,422.06,419.00,419.33,1867.820,1738421999999,784407.16537,4196,941.679,395491.13461,0
1738422000000,419.35,420.28,418.02,418.13,2578.046,1738422899999,1080618.06421,5454,1109.590,465193.29354,0
1738422900000,418.13,418.47,416.43,418.46,3589.646,1738423799999,1498252.30417,6775,1796.998,750043.90038,0
1738423800000,418.45,419.61,417.45,419.17,1323.420,1738424699999,554334.07581,3624,541.139,226650.89159,0
1738424700000,419.16,419.57,418.28,418.84,1619.816,1738425599999,678641.04455,4118,919.981,385489.82126,0
1738425600000,418.83,420.10,417.65,419.30,2355.631,1738426499999,986477.01956,5964,954.428,399856.25625,0
1738426500000,419.30,419.99,417.54,419.18,1901.366,1738427399999,795766.07637,4339,996.786,417200.46320,0
1738427400000,419.17,419.58,417.52,417.63,1018.129,1738428299999,426191.87626,3454,440.891,184577.38708,0
1738428300000,417.60,418.59,415.92,416.03,2552.634,1738429199999,1064930.46492,5553,1220.712,509538.25620,0
1738429200000,416.02,418.00,415.89,417.08,1970.786,1738430099999,822457.94709,4381,1043.851,435583.72906,0
1738430100000,417.08,419.33,416.64,418.65,2116.809,1738430999999,886098.03015,4297,1164.684,487419.51209,0
1738431000000,418.65,418.67,416.66,417.03,1549.051,1738431899999,646779.84545,3606,696.012,290563.40620,0
1738431900000,417.02,418.44,416.94,417.32,694.798,1738432799999,290332.09111,2030,349.657,146087.11136,0
1738432800000,417.32,417.40,415.31,415.53,2247.180,1738433699999,934805.04372,4743,932.401,387928.20080,0
1738433700000,415.50,416.14,414.62,415.80,1788.395,1738434599999,742612.17027,4641,931.945,387017.19074,0
1738434600000,415.81,416.78,414.80,415.21,1874.278,1738435499999,779502.98332,4179,1049.690,436468.62282,0
1738435500000,415.19,415.77,412.35,412.73,3391.777,1738436399999,1402859.34187,5343,1226.177,507125.60128,0
1738436400000,412.74,413.47,410.40,410.64,3879.401,1738437299999,1598061.35501,7611,1418.997,584780.04787,0
1738437300000,410.61,411.71,409.74,410.76,4263.778,1738438199999,1750507.64749,7035,2271.119,932640.11756,0
1738438200000,410.75,410.80,408.00,408.39,3809.584,1738439099999,1558400.97485,7648,1595.718,652865.78125,0
1738439100000,408.37,409.74,407.65,409.00,3160.492,1738439999999,1291326.47854,5546,1194.108,487917.14279,0
1738440000000,409.00,409.02,406.23,406.64,3643.649,1738440899999,1483243.55596,8099,1773.169,721824.24379,0
1738440900000,406.62,408.57,406.00,406.37,3666.398,1738441799999,1492154.80277,6345,1684.227,685736.35957,0
1738441800000,406.40,407.51,404.82,407.01,4385.531,1738442699999,1779745.35433,7426,2594.629,1052870.11541,0
1738442700000,407.05,408.66,405.24,407.80,2925.100,1738443599999,1190178.76952,4649,1431.211,582115.94013,0
1738443600000,407.79,410.38,406.13,410.35,2916.798,1738444499999,1192224.17051,5633,1600.277,654135.57633,0
1738444500000,410.36,411.34,409.71,410.98,1811.844,1738445399999,744055.00649,4223,1094.222,449351.58012,0
1738445400000,410.97,410.97,408.41,409.77,1362.126,1738446299999,557812.99500,3937,750.806,307402.04336,0
1738446300000,409.78,410.03,407.31,408.32,3379.054,1738447199999,1381736.44199,5448,1558.445,637109.29450,0
1738447200000,408.32,409.33,406.91,407.15,2212.108,1738448099999,902368.07588,4997,1264.017,515532.73048,0
1738448100000,407.18,407.77,405.07,405.40,2492.100,1738448999999,1013644.35520,4200,1102.256,448470.13057,0
1738449000000,405.36,407.17,404.03,407.17,4033.962,1738449899999,1634824.94281,5159,2162.547,876473.57875,0
1738449900000,407.18,407.42,405.00,405.74,1631.282,1738450799999,662449.55320,3062,697.072,282991.64499,0
1738450800000,405.65,405.65,401.67,402.02,4858.792,1738451699999,1960064.07530,8584,1899.723,766563.22164,0
1738451700000,402.02,402.68,399.06,401.91,8223.936,1738452599999,3295546.23877,10047,2541.093,1019344.77050,0
1738452600000,401.91,406.41,401.81,406.30,5431.883,1738453499999,2198678.32672,7937,3673.256,1486939.95381,0
1738453500000,406.30,406.30,403.28,403.69,3018.901,1738454399999,1220604.42030,5657,1391.864,562740.14471,0
1738454400000,403.65,407.67,402.73,406.55,5529.273,1738455299999,2241178.89811,10477,2916.508,1182468.41184,0
1738455300000,406.56,408.56,406.00,408.37,2634.933,1738456199999,1073099.31035,5523,1310.418,533605.98853,0
1738456200000,408.38,408.93,407.85,408.60,2334.584,1738457099999,953472.85897,5333,1007.320,411400.28413,0
1738457100000,408.61,409.74,407.55,408.57,2348.034,1738457999999,959293.75728,4421,1258.733,514321.13149,0
1738458000000,408.59,409.92,407.86,408.56,2336.278,1738458899999,955232.32725,4939,1020.531,417290.65008,0
1738458900000,408.57,410.17,408.30,409.39,1510.431,1738459799999,618425.63861,3424,807.529,330630.96257,0
1738459800000,409.40,410.12,408.13,410.09,1171.615,1738460699999,479122.10632,3244,557.567,228070.70823,0
1738460700000,410.13,410.13,408.59,409.24,1314.712,1738461599999,537808.20861,2917,421.519,172429.39519,0
1738461600000,409.24,409.45,406.30,406.52,1843.412,1738462499999,751422.03063,4360,762.388,310704.04143,0
1738462500000,406.51,407.00,404.78,405.94,2355.688,1738463399999,955796.40338,4857,1042.569,422928.47119,0
1738463400000,405.95,406.06,404.08,404.85,1603.378,1738464299999,649177.40545,4427,902.400,365364.00939,0
1738464300000,404.85,405.02,402.25,402.55,1931.154,1738465199999,778898.51838,4144,658.931,265662.30098,0
1738465200000,402.55,404.25,397.04,398.46,9732.045,1738466099999,3893683.45838,15148,3985.776,1594673.90876,0
1738466100000,398.42,398.56,388.51,392.53,24896.321,1738466999999,9807719.60800,26247,8223.138,3247291.46508,0
1738467000000,392.53,395.40,391.61,395.03,9555.196,1738467899999,3763078.69627,18566,5014.487,1974885.23393,0
1738467900000,395.02,396.16,391.70,392.14,4058.000,1738468799999,1598480.92161,10171,1788.337,704731.41530,0
1738468800000,392.14,395.71,391.03,395.21,5813.010,1738469699999,2287430.70185,13963,2764.276,1087953.78094,0
1738469700000,395.18,398.91,394.18,397.91,4528.378,1738470599999,1797624.12603,10157,2722.008,1080890.33238,0
1738470600000,397.95,398.53,396.44,397.51,3834.138,1738471499999,1524052.22207,7985,2094.389,832568.29221,0
1738471500000,397.53,398.29,396.49,396.99,1435.782,1738472399999,570604.17764,4665,776.581,308622.86982,0
1738472400000,397.00,398.61,396.50,397.80,1944.355,1738473299999,773474.74614,5867,1011.586,402441.04977,0
1738473300000,397.82,401.45,397.57,400.18,5277.639,1738474199999,2110343.29833,9150,3189.755,1275036.31993,0
1738474200000,400.18,402.19,399.89,401.34,2197.575,1738475099999,881308.74735,4669,979.230,392681.61002,0
1738475100000,401.34,401.62,400.03,401.17,1043.189,1738475999999,418291.41432,2761,500.741,200787.04983,0
1738476000000,401.17,401.99,400.00,400.62,2536.637,1738476899999,1017146.22979,5000,1136.681,455908.98259,0
1738476900000,400.61,401.94,399.85,400.95,2178.031,1738477799999,873074.42541,4380,883.248,354074.60103,0
1738477800000,400.96,401.18,399.16,399.67,2228.077,1738478699999,891222.76588,4268,1011.571,404628.39651,0
1738478700000,399.67,399.82,398.30,398.79,1751.645,1738479599999,698851.30622,3502,828.968,330767.64443,0
1738479600000,398.79,398.81,397.43,398.44,1867.951,1738480499999,743555.78718,4601,871.626,346990.09867,0
1738480500000,398.44,399.04,396.84,397.20,1714.023,1738481399999,681981.70573,4330,931.129,370491.76155,0
1738481400000,397.20,397.69,395.50,396.45,2345.208,1738482299999,929733.99964,6372,888.444,352182.53266,0
1738482300000,396.45,398.02,396.17,397.78,2033.462,1738483199999,807864.11715,4946,975.465,387532.57068,0
1738483200000,397.77,399.53,397.42,397.77,3734.036,1738484099999,1488600.64822,6236,1088.685,433902.73263,0
1738484100000,397.78,401.40,397.78,399.82,2738.707,1738484999999,1095069.70508,5418,1363.709,545192.30132,0
1738485000000,399.82,402.62,399.82,401.81,2120.470,1738485899999,851967.29578,4521,1330.401,534502.10398,0
1738485900000,401.79,402.01,400.08,401.27,1753.375,1738486799999,703472.30478,3599,746.491,299608.41895,0
1738486800000,401.27,401.27,399.72,399.95,1698.426,1738487699999,679800.47604,4719,697.042,279017.59243,0
