open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1740787200000,315.57,316.77,315.34,316.39,3807.128,1740788099999,1203323.28127,5421,1974.012,623913.26981,0
1740788100000,316.38,317.32,315.59,316.37,3125.582,1740788999999,988959.58246,3762,1843.450,583282.08096,0
1740789000000,316.39,316.91,315.28,315.68,2624.097,1740789899999,829846.62282,4166,1120.758,354513.78614,0
1740789900000,315.68,316.16,314.95,315.09,2430.400,1740790799999,766878.22055,3558,989.398,312185.09638,0
1740790800000,315.06,315.82,314.29,315.52,3028.486,1740791699999,954146.51528,4351,1524.563,480304.53588,0
1740791700000,315.52,316.96,315.36,316.63,3003.122,1740792599999,949246.64523,3968,1848.703,584400.00101,0
1740792600000,316.62,318.70,316.51,318.65,5571.704,1740793499999,1769796.77968,6371,2695.874,856351.63236,0
1740793500000,318.66,320.42,318.36,319.66,11397.402,1740794399999,3642855.88222,11880,6320.474,2020430.62002,0
1740794400000,319.66,320.70,317.65,320.23,5862.798,1740795299999,1870669.93004,7976,3178.812,1014141.92342,0
1740795300000,320.22,322.85,319.99,321.98,9336.067,1740796199999,2997828.38792,12493,5301.849,1703422.61169,0
1740796200000,321.97,323.19,321.42,322.21,5669.096,1740797099999,1826769.86973,9138,2718.326,875895.72916,0
1740797100000,322.23,323.20,320.86,322.56,3612.947,1740797999999,1163394.64346,5320,1777.994,572794.72775,0
1740798000000,322.57,323.73,321.98,321.98,4683.674,1740798899999,1512419.01251,6044,2883.695,931200.84912,0
1740798900000,321.97,322.50,321.01,322.01,2087.872,1740799799999,671524.46830,4129,1048.433,337219.28383,0
1740799800000,322.02,323.36,321.45,321.58,3229.156,1740800699999,1040791.16359,4356,1608.735,518686.63736,0
1740800700000,321.59,323.38,321.52,322.18,2108.889,1740801599999,679998.53189,3849,900.201,290305.89425,0
1740801600000,322.17,324.06,321.97,323.96,2639.016,1740802499999,853232.58535,4363,1627.702,526385.89685,0
1740802500000,323.94,324.38,322.67,322.94,4564.861,1740803399999,1476625.38331,5020,2645.947,856037.25683,0
1740803400000,322.93,323.36,322.30,323.14,3557.529,1740804299999,1148601.71812,5308,2057.117,664215.33780,0
1740804300000,323.13,323.73,321.90,322.35,2855.584,1740805199999,921526.73899,4480,1630.365,526175.76808,0
1740805200000,322.34,322.50,319.36,319.63,8518.228,1740806099999,2733584.49007,10124,3131.363,1004288.88924,0
1740806100000,319.64,319.93,317.94,318.54,6109.849,1740806999999,1947639.30676,7141,2804.529,893880.44492,0
1740807000000,318.53,319.16,318.01,318.41,3430.198,1740807899999,1092465.22990,4289,2327.035,741198.91236,0
1740807900000,318.40,318.63,317.73,317.86,1912.929,1740808799999,608694.84544,2749,856.390,272560.56992,0
1740808800000,317.86,319.39,317.36,318.63,3603.760,1740809699999,1147589.37774,5438,1979.350,630474.61751,0
1740809700000,318.62,318.62,311.52,313.24,53447.535,1740810599999,16791300.91568,25269,25207.432,7909492.14149,0
1740810600000,313.25,315.24,312.56,314.35,8862.796,1740811499999,2779879.43366,9201,5181.151,1625322.00027,0
1740811500000,314.35,314.69,313.25,313.52,3374.546,1740812399999,1058689.27478,3681,1974.302,619451.40293,0
1740812400000,313.52,314.00,313.15,313.37,2477.863,1740813299999,776936.15674,3810,1265.154,396731.86702,0
1740813300000,313.36,313.74,312.46,312.85,2488.818,1740814199999,778921.86993,4100,1184.244,370637.88481,0
1740814200000,312.85,313.15,311.19,312.32,4806.723,1740815099999,1499329.08256,7189,2266.570,706852.00028,0
1740815100000,312.32,312.78,311.95,312.35,2071.937,1740815999999,647317.15572,2433,1357.527,424139.68291,0
1740816000000,312.34,313.77,312.32,312.75,3958.413,1740816899999,1239660.21184,4167,2253.904,705874.62433,0
1740816900000,312.74,313.12,312.28,312.33,2629.089,1740817799999,821996.44255,2798,1238.139,387074.20230,0
1740817800000,312.33,312.46,311.38,311.72,2382.426,1740818699999,743378.91283,3006,1342.982,419009.31751,0
1740818700000,311.72,313.00,311.38,312.22,4486.687,1740819599999,1401112.53449,3937,3009.913,940000.39736,0
1740819600000,312.21,313.42,312.02,313.20,2940.798,1740820499999,919525.51026,3851,1705.591,533285.21128,0
1740820500000,313.20,314.79,313.05,313.34,5599.067,1740821399999,1757768.17713,5257,2897.429,909569.49855,0
1740821400000,313.33,313.34,311.80,311.97,2696.222,1740822299999,842806.05702,3787,914.883,286139.19387,0
1740822300000,311.96,312.86,311.41,312.77,2727.964,1740823199999,850934.70863,2966,1251.602,390498.22818,0
1740823200000,312.76,312.92,310.95,311.94,3494.826,1740824099999,1090145.45859,3738,1775.505,553800.48797,0
