ema_period,atr_period,multiplier,Win Rate [%]
104,16,16.60297961515975,-0.0
104,17,10.676174803150719,100.0
104,18,9.660514620057615,44.44444444444444
107,14,17.17556794692422,-0.0
107,16,12.020921434079876,-0.0
107,17,10.05220492926965,100.0
107,18,15.075997630619437,-0.0
107,21,19.743568513789167,-0.0
108,12,14.647426959557926,-0.0
108,15,1.7602002032174187,51.59888233467868
108,16,14.70016867762896,-0.0
108,20,11.652345715007536,-0.0
109,13,12.471564446892804,-0.0
109,14,18.642387279883387,-0.0
109,15,10.337369038091841,100.0
109,15,13.542598405625538,-0.0
109,15,13.890813453959463,-0.0
109,19,14.574969003375816,-0.0
110,10,16.228248272099336,-0.0
110,13,10.751854553810833,100.0
110,15,11.144984891221284,100.0
110,16,11.808555584933012,-0.0
111,15,9.70693939921831,83.33333333333334
111,17,10.37622565133579,100.0
112,13,10.127957464845151,100.0
112,16,5.282014415759395,50.303030303030305
115,16,10.490526562940342,75.0
115,16,19.775369091870527,-0.0
116,10,18.216359620547696,-0.0
116,17,9.639681545275183,43.75
118,16,11.842216111326337,-0.0
118,16,18.121298388408107,-0.0
118,17,20.0,-0.0
119,10,10.591288926519073,58.333333333333336
120,13,8.606049734772498,50.72463768115942
120,16,12.360818946293378,-0.0
120,20,6.076490790812038,49.1156462585034
122,14,8.652874412801289,49.275362318840585
122,16,10.118505165464645,75.0
122,18,1.3586328807224959,51.630610268001284
123,14,10.588600889550419,100.0
123,16,12.752811365347021,-0.0
123,24,19.358600271079535,-0.0
124,10,15.382409055374508,-0.0
124,11,17.412543431107412,-0.0
124,12,16.870897756955973,-0.0
124,16,15.124183291641861,-0.0
125,16,9.286392575927099,41.37931034482759
125,22,14.253440664000944,-0.0
127,14,9.11655008982037,50.0
127,15,9.960374857039637,40.0
127,15,12.170486834904253,100.0
127,22,4.8838448467561335,48.65269461077844
128,10,16.62542219459236,-0.0
128,16,4.03613122484891,49.09188034188034
128,17,12.007714596609617,100.0
128,19,16.637832479346475,-0.0
128,25,14.92090831812154,-0.0
129,13,12.013160258963222,100.0
129,15,19.032367832187727,-0.0
129,16,10.267552325745784,45.45454545454545
129,16,12.590865866146817,100.0
129,24,2.379208126950677,50.37647902474005
130,14,8.89997461594817,42.465753424657535
131,10,13.479141734026463,-0.0
131,14,20.0,-0.0
131,16,12.451682514728164,100.0
132,10,1.0,50.95641266854813
132,13,11.759877618264982,66.66666666666666
132,17,9.806426012035736,45.45454545454545
132,19,16.337058160478264,-0.0
133,19,20.0,-0.0
134,13,8.304770750361131,50.0
134,14,11.37870407952149,66.66666666666666
135,15,2.0974471302412003,51.19453924914675
135,15,8.729089260126738,48.35164835164835
135,15,8.744712058731256,51.11111111111111
135,16,14.158586386586459,-0.0
135,17,2.889147916668647,49.938093272802305
135,17,12.862618441937583,100.0
136,13,11.38601807110688,100.0
136,14,9.68096533149703,51.515151515151516
136,17,2.4955473436826763,50.48579970104634
137,10,18.781446471110314,-0.0
137,14,4.5593563772539,48.271679805942995
138,14,11.635057601769965,66.66666666666666
138,15,15.034751687004185,-0.0
138,16,13.301495982901368,-0.0
138,19,9.045246270884892,44.44444444444444
138,24,13.378542986023314,-0.0
139,15,8.462579486526105,48.92086330935252
140,15,9.33647255573469,43.54838709677419
141,14,9.082291445991615,51.31578947368421
141,15,9.184290273809557,47.82608695652174
141,16,7.559680808263305,47.398843930635834
142,11,17.859193843690218,-0.0
142,14,10.13650005338684,61.904761904761905
142,15,11.0482315513994,36.36363636363637
142,15,11.397329572682306,75.0
142,16,14.954386885426544,-0.0
142,19,14.367977977255345,-0.0
143,13,9.613373359501905,53.57142857142857
143,18,12.914095808744941,100.0
144,10,15.163960203955213,-0.0
144,10,17.703950637056142,-0.0
144,12,12.62379275811172,100.0
144,12,16.96694454575123,-0.0
144,13,15.394237384354518,-0.0
144,13,17.052514185380716,-0.0
144,14,13.40065746721666,45.85635359116022
144,14,17.77901031664476,-0.0
145,10,14.905809269412924,-0.0
145,15,17.541134636575396,-0.0
146,10,11.391393374392049,75.0
146,13,12.5836103573229,100.0
147,12,13.450238209374309,100.0
147,13,11.659150432281177,44.44444444444444
147,14,9.850405883518416,50.0
147,15,11.293435434006744,40.0
147,16,16.842938594009585,-0.0
148,12,13.021693007531763,100.0
148,14,18.473548781102515,-0.0
149,11,20.0,-0.0
149,13,11.650269789447966,55.55555555555556
150,10,19.028038583463154,-0.0
150,14,18.271450217377723,-0.0
150,17,13.361415333811761,100.0
150,19,9.007184811157737,49.56521739130435
151,11,20.0,-0.0
151,12,3.0109607205072684,50.38527397260274
151,12,11.287466584923797,76.92307692307693
151,13,5.7375403634753654,49.40092165898618
151,13,11.499882630013861,66.66666666666666
151,14,12.144886465983484,66.66666666666666
152,10,13.528891899474154,100.0
153,14,10.715055435356387,61.904761904761905
153,16,12.409781673137738,100.0
153,17,11.11252715413339,42.857142857142854
153,17,11.383349991209112,62.5
154,10,20.0,-0.0
154,12,13.72458051815148,100.0
155,11,12.420512955080392,80.0
155,11,17.45055826192715,-0.0
155,14,9.331584346975315,48.80952380952381
156,14,11.334996774980363,69.23076923076923
156,18,10.562704438688169,58.333333333333336
157,14,10.903134807629746,61.904761904761905
158,11,9.116777945050577,41.08527131782946
158,13,10.296774457640264,47.82608695652174
158,15,9.931114323751835,50.0
159,13,12.39658035411154,66.66666666666666
159,13,12.583708030188497,33.33333333333333
159,14,12.682265548255799,66.66666666666666
160,10,20.0,-0.0
160,20,14.95765493900259,-0.0
161,12,12.750901862010513,66.66666666666666
161,12,14.196708408358486,100.0
161,22,13.29916256256699,50.0
162,12,11.451847284793,68.75
162,16,9.767235725710503,44.927536231884055
162,16,11.231014896224988,64.70588235294117
163,10,18.86776905060208,-0.0
163,11,8.72782023345498,45.40816326530612
163,13,11.50761557539218,81.25
163,13,12.060718676374409,64.28571428571429
163,13,12.41533824933472,40.0
163,13,12.856855575299425,28.57142857142857
164,10,8.941899564487938,45.40540540540541
164,12,11.799496393245118,75.0
164,12,13.732179302814671,100.0
164,12,13.735567139179885,100.0
164,12,13.748135680780218,100.0
164,12,14.274944236382055,100.0
164,13,13.541581627529494,100.0
164,13,13.817333461438405,100.0
164,14,12.198441288586334,60.0
165,11,9.675686473578693,44.44444444444444
165,12,11.930008809004619,92.85714285714286
165,12,12.104116333171582,78.57142857142857
167,14,15.949059487450162,-0.0
167,14,19.075184963128287,-0.0
168,20,18.00347403226686,-0.0
169,10,19.114935404631424,-0.0
169,19,10.837880280715694,50.0
169,20,8.426423035141969,49.504950495049506
169,21,7.725973399992396,47.80793319415449
170,12,10.29065191982922,50.0
170,14,11.755580795184176,80.0
170,16,8.971068043619933,44.565217391304344
171,10,14.23844421110338,60.0
171,13,20.0,-0.0
171,25,7.117239839787868,48.888888888888886
173,12,12.380094928593373,85.71428571428571
173,12,12.743342994225397,60.0
173,12,12.786127814040139,57.14285714285714
173,12,13.572481394738496,50.0
173,14,12.780350495359304,44.44444444444444
173,15,13.816695452209293,100.0
175,13,10.931982402162644,50.0
175,15,8.908853242847242,46.44549763033176
176,14,20.0,-0.0
177,12,15.860998731841478,-0.0
179,13,7.2339020093032085,47.987616099071204
180,15,4.670395831508332,49.58579881656805
182,10,20.0,-0.0
182,24,14.920508005249296,-0.0
183,15,17.719560418998103,-0.0
185,18,18.46039596027336,-0.0
185,20,15.875239407075469,-0.0
187,10,5.938611959540339,48.54452054794521
187,10,18.289888636642488,-0.0
187,12,3.6557258497145613,49.73262032085562
187,15,8.138379390937724,45.89041095890411
187,20,5.059858801340505,49.41935483870968
188,10,15.459544366504867,100.0
188,10,19.96496207072069,-0.0
189,10,11.720145286200745,52.83018867924528
189,14,8.837303294964874,50.0
190,18,8.032427230156468,47.11538461538461
191,16,20.0,-0.0
192,10,19.073269255066556,-0.0
193,12,6.152070205918962,49.0036231884058
193,16,18.63942664880335,-0.0
193,20,13.46919648562397,42.857142857142854
195,10,8.74782053633697,48.61538461538461
195,10,9.259453194382415,47.41379310344828
195,10,9.753607639838744,48.205128205128204
195,10,10.178353018259015,43.037974683544306
195,10,10.537579431450434,44.54545454545455
195,10,10.653602790814771,45.714285714285715
195,10,10.693103650544813,45.0
195,10,11.095532504224959,43.66197183098591
195,10,11.103910280007224,41.17647058823529
195,10,11.582957386445015,51.66666666666667
195,10,12.066939881606027,50.943396226415096
195,10,12.23746223667852,50.943396226415096
195,10,14.258097523956842,91.66666666666666
195,10,14.266859741986842,91.66666666666666
195,10,14.299366713974042,91.66666666666666
195,10,15.41564059291748,100.0
195,10,15.661891619736732,100.0
195,10,16.041070624003567,100.0
195,10,16.58290201442873,-0.0
195,10,16.813963289956344,-0.0
195,10,17.357468441537875,-0.0
195,10,17.635835144375182,-0.0
195,10,17.676782671914047,-0.0
195,10,17.921669494736722,-0.0
195,10,18.439129749401033,-0.0
195,10,18.523770980612273,-0.0
195,10,18.54301373518799,-0.0
195,10,18.648887837219334,-0.0
195,10,19.220919275769297,-0.0
195,10,19.416362457103865,-0.0
195,10,19.767164031617746,-0.0
195,10,20.0,-0.0
195,11,12.837567154431381,45.16129032258064
195,11,13.765140306776031,69.23076923076923
195,11,17.5960712800459,-0.0
195,11,18.285248133072756,-0.0
195,11,18.885146436702616,-0.0
195,11,19.422207048437432,-0.0
195,12,10.803761273634398,44.871794871794876
195,12,11.786074910064247,56.25
195,12,14.47833818011239,57.14285714285714
195,12,19.89255770053324,-0.0
195,12,20.0,-0.0
195,13,19.65968526924548,-0.0
195,14,12.321846662425946,56.00000000000001
195,15,9.859371429659745,41.221374045801525
195,15,11.364079905850884,54.347826086956516
195,15,19.94605747195968,-0.0
195,16,17.34762795693163,-0.0
195,16,18.698263294028315,-0.0
195,17,10.476103940797032,40.21739130434783
