open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1704067200000,21.950,22.157,21.934,22.122,107293.55,1704068099999,2366374.64278,7628,55841.13,1231775.69936,0
1704068100000,22.126,22.155,21.901,21.938,119230.73,1704068999999,2625649.84203,9660,45424.58,1000313.23072,0
1704069000000,21.937,21.961,21.883,21.928,72236.51,1704069899999,1583683.12932,6091,26470.92,580408.97567,0
1704069900000,21.928,21.966,21.887,21.940,35638.74,1704070799999,781238.43622,3090,14681.53,321845.49583,0
1704070800000,21.940,22.006,21.912,21.981,38232.87,1704071699999,839532.24268,2909,16441.40,360942.31304,0
1704071700000,21.980,22.079,21.974,22.046,37597.26,1704072599999,828517.30983,2950,18967.23,417975.68992,0
1704072600000,22.046,22.143,22.045,22.119,59329.11,1704073499999,1311551.93331,4233,27674.02,611839.27439,0
1704073500000,22.120,22.144,22.111,22.134,38257.15,1704074399999,846580.92452,2428,21432.03,474268.33798,0
1704074400000,22.134,22.137,22.047,22.083,50525.45,1704075299999,1115319.72457,3249,19999.62,441442.29704,0
1704075300000,22.082,22.104,22.048,22.055,26177.75,1704076199999,577981.18895,1888,6781.96,149762.55736,0
1704076200000,22.055,22.106,22.030,22.047,23528.22,1704077099999,519284.44874,2150,12102.07,267113.87331,0
1704077100000,22.047,22.050,21.950,21.960,40966.17,1704077999999,900982.77395,2766,11780.83,259153.34525,0
1704078000000,21.961,21.970,21.888,21.900,33021.84,1704078899999,724296.24548,2704,12640.11,277260.58058,0
1704078900000,21.900,21.917,21.816,21.841,63757.18,1704079799999,1393686.04496,4326,32620.09,713214.76996,0
1704079800000,21.841,21.880,21.712,21.769,99069.15,1704080699999,2159138.56919,5410,43116.16,939915.33353,0
1704080700000,21.769,21.818,21.712,21.776,64715.69,1704081599999,1409035.65763,4236,34446.82,750086.72821,0
1704081600000,21.776,21.840,21.717,21.746,39737.46,1704082499999,865998.68068,3021,19819.74,431919.86654,0
